,63,511,65,494,493,507,18,518,373,535,435,295,19,510,81,455,457,103,260,374,486,519,339,82,102,540,380,436,56,21,111,505,263,220,308,521,197,8,26,97,529,12,520,128,228,355,504,456,447,531,392,28,453,536,274,460,451,541,42,20,259,530,40,454,208,356,370,348,411,77,92,16,480,229,506,375,91,533,440,1,123,470,343,227,36,526,501,508,408,527,154,367,539,29,240,266,11,30,218,225,80,86,55,434,234,116,331,66,525,6,528,24,25,394,23,336,126,54,538,206,532,2,443,230,543,5,167,514,446,125,466,458,60,276,407,542,78,264,134,121,258,96,283,211,4,130,27,509,275,297,34,110,499,140,98,464,75,477,500,461,209,537,515,244,378,69,113,246,481,45,467,195,51,294,497,247,361,459,33,513,153,432,157,47,428,424,35,512,490,59,165,46,449,479,431,188,249,14,391,485
63,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,0,0,0,0,0,0,0,107,0,11,0,1,0,1,0,0,0,0,0,0,0,7,0,0,1,5,0,0,0,0,0,0,0,0,0,213,0,1,0,0,16,0,159,0,0,0,0,0,0,25,0,0,0,5,0,0,0,3,0,0,1,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,0,0,0,0,0,4,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,75,0,0,0,0,0,92,0,0,0,3,0,1,1,0,9,0,7,0,0,2,81,0,0,18,1,0,0,11,0,0,0,77,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,14,2,1,0,1,0,0,0,0,0,1,0,6,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,1,0,3,0,0,0,2,1,0,2,0,0,1,0,0,1,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,0,0,1,0,0,196,0,173,0,22,0,1,0,77,0,0,0,0,0,0,0,23,0,0,0,114,0,0,0,0,1,138,0,0,0,0,0,0,0,0,6,0,11,1,0,0,104,0,0,4,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,23,19,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,17,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,0,0,0,4,196,0,0,1125,0,9,0,0,0,3,0,0,0,0,0,0,0,7,0,0,1,18,0,0,0,0,1,0,0,2,0,0,0,0,0,0,8,0,19,0,0,0,0,0,0,4,0,1,0,12,0,0,0,2,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
518,0,107,0,0,173,1125,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
373,1,0,0,0,0,0,0,0,0,61,12,0,0,45,1,114,72,0,0,73,120,6,0,0,1,13,29,61,1,0,0,107,0,0,0,19,0,1,0,0,64,0,14,0,0,0,15,27,10,55,6,0,7,6,0,18,13,2,0,0,0,0,0,14,0,0,0,0,0,0,1,1,26,0,79,47,0,0,2,0,0,17,0,0,0,8,29,22,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,9,0,0,0,0,0,0,1,0,0,0,0,0,2,23,0,2,6,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,16,0,0,0,0,4,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,0,0,0,0,0,0,7,0,2,0,0,1,0,0,2,0,0,0,1,0,0
535,1,11,0,51,22,9,0,5,61,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,52,0,0,1,7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
435,0,0,0,0,0,0,0,0,12,0,0,0,0,6,0,7,31,0,0,0,0,42,0,0,0,8,0,24,0,0,0,2,0,68,0,18,0,0,0,0,20,0,15,0,1,0,7,0,8,15,0,2,20,30,0,29,18,18,0,0,0,41,0,36,0,0,0,0,0,0,0,2,6,0,0,0,0,39,12,0,1,10,0,0,0,5,5,3,0,3,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,0,0,24,0,0,0,13,0,0,0,3,0,19,0,34,0,85,0,0,8,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,12,3,0,0,0,0,0,20,0,13,0,33,0,0,1,1,9,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,0,1,0,0,4
295,0,1,0,0,1,0,0,0,0,0,0,0,0,53,1,17,32,0,1,10,10,26,39,0,0,20,14,29,1,3,0,28,1,53,42,40,0,0,0,0,20,0,8,0,0,16,8,2,37,7,22,0,28,26,0,25,32,21,0,0,0,22,0,38,0,0,32,17,54,0,0,0,2,0,24,16,0,32,0,0,0,29,26,0,0,33,20,0,4,54,0,8,5,0,0,0,0,0,0,0,0,0,0,12,0,1,0,2,25,0,13,0,0,17,14,11,0,0,19,0,10,0,17,0,9,1,0,8,1,0,8,11,0,0,9,0,0,0,0,6,0,0,0,0,0,0,1,0,0,7,0,0,11,0,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,6,1,1,0,6,0,0,0,0,7,0,0,3,7,0,11,0,0,0,1,1,0,15,0,0,0,9,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
510,0,1,0,0,77,3,0,0,45,0,6,53,0,0,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,0,0,0,0,0,0,31,0,0,0,0,14,0,230,0,1,0,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0
81,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
455,0,0,0,0,0,0,0,0,114,1,7,17,0,0,0,0,8,0,0,0,1,14,0,0,1,20,0,1,0,0,0,11,0,0,0,8,0,0,0,0,1,0,65,0,0,1,2,4,0,2,0,0,0,15,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22,0,49,0,1,0,0,0,0,15,0,0,0,2,10,75,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,50,0,0,0,1,8,0,0,0,0,30,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,17,0,0,0,0,10,0,0,1,0,0,0,0,15,0,0,1,0,0,2,0,0,1,0,1,1
457,0,0,0,0,0,0,0,0,72,0,31,32,0,0,0,8,0,0,0,1,27,7,0,0,0,17,1,0,0,0,0,50,0,1,0,0,0,0,0,0,20,0,36,0,0,0,25,0,0,5,0,0,0,7,0,1,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,28,0,37,0,0,0,0,0,0,0,0,0,0,18,22,30,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,21,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,14,1,1,0,0,3,0,1,0,0,4,10,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,0,0,5,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
260,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,14,0,8,2,0,0,54,12,4,0,0,1,92,3,0,0,0,0,0,0,0,2,0,6,0,0,8,50,29,1,7,1,0,0,4,0,0,2,0,0,1,0,1,0,0,0,1,0,10,0,0,0,0,0,0,18,11,0,0,6,0,1,0,8,0,0,0,11,18,6,0,0,9,1,1,0,6,0,0,1,0,1,0,0,0,0,0,9,1,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,1,1,0,0,17,1,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0,8,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,3,0
374,0,0,0,0,0,0,0,0,73,0,0,10,0,0,0,0,1,0,14,0,238,0,0,0,0,5,12,66,0,0,0,98,0,13,0,3,0,0,1,0,24,0,3,0,0,0,5,6,15,22,3,0,7,1,0,3,2,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,3,0,25,1,0,11,7,0,0,0,0,0,0,18,16,8,19,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,4,0,0,3,2,0,0,1,11,0,0,0,4,0,0,2,0,0,7,0,1,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,1,0,4,0,1,9,4,0,5,4,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,2,0,1,0,1,0,5,0,0,0,0,0,0,5,3,8,0,0,0,0,0
486,0,0,0,0,0,0,0,0,120,0,0,10,0,0,0,1,27,0,0,238,0,0,0,0,0,5,0,0,0,0,0,20,0,0,0,0,0,0,0,0,46,0,0,0,0,0,9,0,0,28,0,0,0,2,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
519,0,7,0,142,23,7,0,0,6,0,42,26,0,11,0,14,7,0,8,0,0,0,0,0,0,27,0,2,0,0,0,0,0,0,0,0,1,0,1,0,8,1,1,0,0,0,0,1,0,6,1,0,0,20,1,0,0,58,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
339,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,2,0,0,0,0,0,0,19,0,27,0,0,0,20,0,11,1,6,0,0,0,0,16,0,0,0,0,8,14,0,4,10,35,1,0,29,0,0,0,17,0,0,0,19,0,0,0,37,34,19,15,0,0,0,55,0,30,7,0,11,0,0,0,3,14,0,0,5,13,2,24,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,29,0,6,0,0,0,0,0,0,13,4,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,4,0,0,5,5,0,12,0,0,0,3,0,0,0,0,0,11,0,3,0,0,7,0,7,0,0,3,0,0,2,0,0,0,0,1,0,3,0,0,1,0,0
82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1
102,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
540,0,5,0,75,114,18,0,2,13,8,8,20,0,5,0,20,17,0,54,5,5,27,19,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,44,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
